station_id,num_bikes_available,num_bikes_available_types,num_bikes_disabled,num_docks_available,num_docks_disabled,last_reported,is_charging_station,last_queried
7000,7,"{'mechanical': 2, 'ebike': 5}",1,39,0,1747683179,False,1747683224
7001,9,"{'mechanical': 7, 'ebike': 2}",6,8,0,1747683132,True,1747683224
7002,5,"{'mechanical': 2, 'ebike': 3}",0,13,0,1747683069,False,1747683224
7003,1,"{'mechanical': 1, 'ebike': 0}",0,12,1,1747683099,False,1747683224
7005,5,"{'mechanical': 3, 'ebike': 2}",0,17,0,1747683207,False,1747683224
7006,6,"{'mechanical': 6, 'ebike': 0}",0,24,1,1747683053,False,1747683224
7007,1,"{'mechanical': 1, 'ebike': 0}",0,17,1,1747683138,False,1747683224
7008,7,"{'mechanical': 5, 'ebike': 2}",0,10,1,1747683102,False,1747683224
7009,14,"{'mechanical': 14, 'ebike': 0}",1,10,0,1747683088,False,1747683224
7010,8,"{'mechanical': 7, 'ebike': 1}",0,10,0,1747683052,False,1747683224
7012,5,"{'mechanical': 5, 'ebike': 0}",0,10,0,1747683208,False,1747683224
7013,10,"{'mechanical': 10, 'ebike': 0}",0,8,0,1747683183,False,1747683224
7014,3,"{'mechanical': 3, 'ebike': 0}",0,14,0,1747683187,False,1747683224
7015,8,"{'mechanical': 8, 'ebike': 0}",1,29,0,1747683117,False,1747683224
7016,27,"{'mechanical': 27, 'ebike': 0}",1,7,0,1747683145,False,1747683224
7017,2,"{'mechanical': 2, 'ebike': 0}",2,8,0,1747683151,False,1747683224
7018,19,"{'mechanical': 19, 'ebike': 0}",0,29,1,1747683107,False,1747683224
7019,19,"{'mechanical': 18, 'ebike': 1}",1,34,1,1747683200,False,1747683224
7020,5,"{'mechanical': 5, 'ebike': 0}",0,26,1,1747683158,False,1747683224
7021,18,"{'mechanical': 17, 'ebike': 1}",0,45,0,1747683096,False,1747683224
7022,8,"{'mechanical': 8, 'ebike': 0}",0,29,2,1747683157,False,1747683224
7023,2,"{'mechanical': 1, 'ebike': 1}",1,8,0,1747683066,False,1747683224
7024,16,"{'mechanical': 16, 'ebike': 0}",2,21,0,1747683141,False,1747683224
7025,8,"{'mechanical': 8, 'ebike': 0}",0,15,0,1747683097,False,1747683224
7026,2,"{'mechanical': 0, 'ebike': 2}",0,13,0,1747683182,False,1747683224
7027,9,"{'mechanical': 7, 'ebike': 2}",0,22,0,1747683118,False,1747683224
7028,2,"{'mechanical': 2, 'ebike': 0}",0,27,0,1747683078,False,1747683224
7029,8,"{'mechanical': 8, 'ebike': 0}",2,5,0,1747683192,False,1747683224
7030,10,"{'mechanical': 6, 'ebike': 4}",1,23,1,1747683149,False,1747683224
7031,17,"{'mechanical': 17, 'ebike': 0}",1,5,0,1747683162,False,1747683224
7032,13,"{'mechanical': 12, 'ebike': 1}",0,1,1,1747683186,False,1747683224
7034,8,"{'mechanical': 7, 'ebike': 1}",0,5,1,1747683125,False,1747683224
7035,25,"{'mechanical': 25, 'ebike': 0}",0,5,0,1747683215,False,1747683224
7036,17,"{'mechanical': 17, 'ebike': 0}",0,1,0,1747683123,False,1747683224
7037,3,"{'mechanical': 1, 'ebike': 2}",1,23,0,1747683067,False,1747683224
7038,0,"{'mechanical': 0, 'ebike': 0}",1,28,0,1747683084,False,1747683224
7039,2,"{'mechanical': 2, 'ebike': 0}",0,18,0,1747683052,False,1747683224
7040,2,"{'mechanical': 2, 'ebike': 0}",0,17,0,1747683091,False,1747683224
7041,9,"{'mechanical': 9, 'ebike': 0}",0,14,0,1747683077,False,1747683224
7042,17,"{'mechanical': 17, 'ebike': 0}",1,13,0,1747683056,False,1747683224
7043,19,"{'mechanical': 18, 'ebike': 1}",0,0,0,1747683101,False,1747683224
7044,8,"{'mechanical': 6, 'ebike': 2}",0,27,0,1747683210,False,1747683224
7045,13,"{'mechanical': 13, 'ebike': 0}",1,22,1,1747683184,False,1747683224
7046,37,"{'mechanical': 32, 'ebike': 5}",0,4,1,1747683161,False,1747683224
7047,10,"{'mechanical': 9, 'ebike': 1}",0,15,0,1747683094,False,1747683224
7048,16,"{'mechanical': 16, 'ebike': 0}",1,30,0,1747683220,False,1747683224
7049,5,"{'mechanical': 5, 'ebike': 0}",0,10,0,1747683211,False,1747683224
7050,0,"{'mechanical': 0, 'ebike': 0}",2,14,0,1747683116,True,1747683224
7052,19,"{'mechanical': 19, 'ebike': 0}",0,34,2,1747683071,False,1747683224
7053,5,"{'mechanical': 5, 'ebike': 0}",1,21,0,1747683098,False,1747683224
7054,2,"{'mechanical': 1, 'ebike': 1}",1,6,1,1747683156,False,1747683224
7055,3,"{'mechanical': 3, 'ebike': 0}",0,11,1,1747683068,False,1747683224
7057,19,"{'mechanical': 19, 'ebike': 0}",0,6,2,1747683077,False,1747683224
7059,9,"{'mechanical': 8, 'ebike': 1}",0,4,0,1747683203,False,1747683224
7061,6,"{'mechanical': 2, 'ebike': 4}",0,9,0,1747683140,False,1747683224
7063,18,"{'mechanical': 13, 'ebike': 5}",1,2,2,1747683068,False,1747683224
7064,17,"{'mechanical': 17, 'ebike': 0}",0,2,0,1747683126,False,1747683224
7065,6,"{'mechanical': 3, 'ebike': 3}",0,8,1,1747683190,False,1747683224
7066,8,"{'mechanical': 8, 'ebike': 0}",0,7,0,1747683178,False,1747683224
7068,20,"{'mechanical': 20, 'ebike': 0}",0,3,0,1747683163,False,1747683224
7069,9,"{'mechanical': 9, 'ebike': 0}",0,1,1,1747683204,False,1747683224
7070,7,"{'mechanical': 3, 'ebike': 4}",1,3,0,1747683205,False,1747683224
7071,18,"{'mechanical': 17, 'ebike': 1}",0,5,0,1747683113,False,1747683224
7073,2,"{'mechanical': 2, 'ebike': 0}",3,16,1,1747683208,False,1747683224
7075,9,"{'mechanical': 7, 'ebike': 2}",1,16,0,1747683192,True,1747683224
7076,30,"{'mechanical': 29, 'ebike': 1}",1,25,1,1747683069,False,1747683224
7077,19,"{'mechanical': 18, 'ebike': 1}",0,0,0,1747683195,False,1747683224
7078,4,"{'mechanical': 2, 'ebike': 2}",0,10,0,1747683207,False,1747683224
7079,3,"{'mechanical': 1, 'ebike': 2}",1,12,2,1747683110,False,1747683224
7083,5,"{'mechanical': 5, 'ebike': 0}",0,10,0,1747683213,False,1747683224
7084,1,"{'mechanical': 0, 'ebike': 1}",2,8,0,1747683143,False,1747683224
7085,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1747683132,False,1747683224
7086,1,"{'mechanical': 0, 'ebike': 1}",4,18,0,1747683180,False,1747683224
7087,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1747683171,False,1747683224
7088,2,"{'mechanical': 1, 'ebike': 1}",0,13,0,1747683154,False,1747683224
7089,1,"{'mechanical': 0, 'ebike': 1}",0,26,0,1747683069,False,1747683224
7090,10,"{'mechanical': 2, 'ebike': 8}",0,8,1,1747683104,False,1747683224
7091,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1747683092,False,1747683224
7093,22,"{'mechanical': 18, 'ebike': 4}",1,0,0,1747683157,False,1747683224
7094,18,"{'mechanical': 8, 'ebike': 10}",3,4,0,1747683214,True,1747683224
7095,7,"{'mechanical': 6, 'ebike': 1}",0,6,0,1747683078,False,1747683224
7096,11,"{'mechanical': 10, 'ebike': 1}",0,6,1,1747683188,False,1747683224
7097,10,"{'mechanical': 9, 'ebike': 1}",0,2,1,1747683211,False,1747683224
7098,14,"{'mechanical': 13, 'ebike': 1}",0,0,1,1747683178,False,1747683224
7100,3,"{'mechanical': 3, 'ebike': 0}",0,23,1,1747683087,False,1747683224
7101,14,"{'mechanical': 14, 'ebike': 0}",1,11,1,1747683049,False,1747683224
7102,7,"{'mechanical': 6, 'ebike': 1}",0,23,1,1747683065,False,1747683224
7103,13,"{'mechanical': 13, 'ebike': 0}",0,1,0,1747683057,False,1747683224
7104,1,"{'mechanical': 1, 'ebike': 0}",0,11,3,1747683157,False,1747683224
7105,3,"{'mechanical': 3, 'ebike': 0}",0,10,1,1747683088,False,1747683224
7106,3,"{'mechanical': 3, 'ebike': 0}",1,23,0,1747683095,False,1747683224
7107,4,"{'mechanical': 3, 'ebike': 1}",0,11,0,1747683072,False,1747683224
7108,8,"{'mechanical': 8, 'ebike': 0}",0,5,1,1747683129,False,1747683224
7110,4,"{'mechanical': 4, 'ebike': 0}",0,9,2,1747683158,False,1747683224
7111,2,"{'mechanical': 2, 'ebike': 0}",0,8,1,1747683212,False,1747683224
7112,9,"{'mechanical': 8, 'ebike': 1}",0,9,1,1747683196,False,1747683224
7113,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1747683068,False,1747683224
7114,22,"{'mechanical': 21, 'ebike': 1}",0,4,0,1747683148,False,1747683224
7115,19,"{'mechanical': 19, 'ebike': 0}",0,12,0,1747683156,False,1747683224
7116,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683085,False,1747683224
7117,0,"{'mechanical': 0, 'ebike': 0}",0,18,1,1747683047,False,1747683224
7118,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683124,False,1747683224
7119,12,"{'mechanical': 9, 'ebike': 3}",0,0,0,1747683089,False,1747683224
7120,5,"{'mechanical': 5, 'ebike': 0}",0,4,0,1747683146,False,1747683224
7121,6,"{'mechanical': 6, 'ebike': 0}",0,21,0,1747683106,False,1747683224
7122,12,"{'mechanical': 12, 'ebike': 0}",0,2,0,1747683177,False,1747683224
7123,13,"{'mechanical': 7, 'ebike': 6}",0,0,1,1747683170,False,1747683224
7124,13,"{'mechanical': 12, 'ebike': 1}",1,5,0,1747683185,False,1747683224
7126,2,"{'mechanical': 0, 'ebike': 2}",1,11,1,1747683072,False,1747683224
7127,3,"{'mechanical': 1, 'ebike': 2}",1,10,1,1747683156,False,1747683224
7128,0,"{'mechanical': 0, 'ebike': 0}",0,22,1,1747683087,False,1747683224
7129,5,"{'mechanical': 3, 'ebike': 2}",0,4,2,1747683124,False,1747683224
7130,0,"{'mechanical': 0, 'ebike': 0}",2,12,1,1747683219,False,1747683224
7131,2,"{'mechanical': 0, 'ebike': 2}",0,13,0,1747683093,False,1747683224
7132,2,"{'mechanical': 0, 'ebike': 2}",0,7,0,1747683137,False,1747683224
7133,1,"{'mechanical': 1, 'ebike': 0}",0,9,1,1747683097,False,1747683224
7135,27,"{'mechanical': 26, 'ebike': 1}",0,1,1,1747683217,False,1747683224
7137,5,"{'mechanical': 1, 'ebike': 4}",1,9,0,1747683110,False,1747683224
7138,0,"{'mechanical': 0, 'ebike': 0}",1,26,0,1747683196,False,1747683224
7139,4,"{'mechanical': 4, 'ebike': 0}",1,9,1,1747683211,False,1747683224
7140,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1747683119,False,1747683224
7141,5,"{'mechanical': 5, 'ebike': 0}",0,10,0,1747683135,False,1747683224
7142,11,"{'mechanical': 3, 'ebike': 8}",0,4,0,1747683202,False,1747683224
7143,2,"{'mechanical': 0, 'ebike': 2}",0,12,1,1747683084,False,1747683224
7144,4,"{'mechanical': 3, 'ebike': 1}",0,11,0,1747683160,False,1747683224
7146,11,"{'mechanical': 1, 'ebike': 10}",0,8,0,1747683084,False,1747683224
7147,14,"{'mechanical': 13, 'ebike': 1}",0,1,0,1747683052,False,1747683224
7148,17,"{'mechanical': 17, 'ebike': 0}",0,5,1,1747683074,False,1747683224
7149,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1747683202,False,1747683224
7150,6,"{'mechanical': 3, 'ebike': 3}",1,12,0,1747683146,False,1747683224
7151,0,"{'mechanical': 0, 'ebike': 0}",0,18,1,1747683176,False,1747683224
7153,9,"{'mechanical': 7, 'ebike': 2}",0,7,0,1747683118,False,1747683224
7154,9,"{'mechanical': 9, 'ebike': 0}",1,12,1,1747683115,False,1747683224
7155,10,"{'mechanical': 2, 'ebike': 8}",0,9,0,1747683068,False,1747683224
7156,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683064,False,1747683224
7157,10,"{'mechanical': 9, 'ebike': 1}",0,12,1,1747683041,False,1747683224
7158,12,"{'mechanical': 11, 'ebike': 1}",0,1,1,1747683088,False,1747683224
7160,15,"{'mechanical': 14, 'ebike': 1}",0,4,0,1747683090,False,1747683224
7161,6,"{'mechanical': 6, 'ebike': 0}",0,16,1,1747683084,False,1747683224
7162,3,"{'mechanical': 2, 'ebike': 1}",1,17,1,1747683093,False,1747683224
7163,6,"{'mechanical': 6, 'ebike': 0}",0,8,1,1747683211,False,1747683224
7164,13,"{'mechanical': 12, 'ebike': 1}",0,9,1,1747683083,False,1747683224
7168,27,"{'mechanical': 25, 'ebike': 2}",0,19,0,1747683165,False,1747683224
7169,10,"{'mechanical': 9, 'ebike': 1}",0,1,0,1747683121,False,1747683224
7170,2,"{'mechanical': 2, 'ebike': 0}",0,12,1,1747683088,False,1747683224
7171,12,"{'mechanical': 12, 'ebike': 0}",1,14,0,1747683201,False,1747683224
7172,12,"{'mechanical': 12, 'ebike': 0}",0,6,1,1747683042,False,1747683224
7173,0,"{'mechanical': 0, 'ebike': 0}",2,17,0,1747683052,False,1747683224
7174,7,"{'mechanical': 6, 'ebike': 1}",1,7,0,1747683207,False,1747683224
7175,22,"{'mechanical': 22, 'ebike': 0}",1,2,1,1747683114,False,1747683224
7176,9,"{'mechanical': 9, 'ebike': 0}",2,8,0,1747683193,False,1747683224
7178,3,"{'mechanical': 3, 'ebike': 0}",0,10,2,1747683212,False,1747683224
7180,14,"{'mechanical': 1, 'ebike': 13}",0,9,0,1747683135,False,1747683224
7181,8,"{'mechanical': 8, 'ebike': 0}",0,6,0,1747683147,False,1747683224
7182,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1747683199,False,1747683224
7183,3,"{'mechanical': 1, 'ebike': 2}",0,12,0,1747683125,False,1747683224
7188,10,"{'mechanical': 10, 'ebike': 0}",0,5,0,1747683057,False,1747683224
7189,11,"{'mechanical': 11, 'ebike': 0}",0,2,0,1747683127,False,1747683224
7190,3,"{'mechanical': 3, 'ebike': 0}",0,9,0,1747683128,False,1747683224
7191,0,"{'mechanical': 0, 'ebike': 0}",3,6,2,1747683097,False,1747683224
7192,3,"{'mechanical': 2, 'ebike': 1}",0,12,0,1747683153,False,1747683224
7193,5,"{'mechanical': 5, 'ebike': 0}",0,10,0,1747683106,False,1747683224
7194,8,"{'mechanical': 3, 'ebike': 5}",0,15,0,1747683131,False,1747683224
7195,0,"{'mechanical': 0, 'ebike': 0}",0,10,0,1747683053,False,1747683224
7196,3,"{'mechanical': 0, 'ebike': 3}",0,5,0,1747683182,False,1747683224
7197,9,"{'mechanical': 8, 'ebike': 1}",1,1,0,1747683056,False,1747683224
7198,18,"{'mechanical': 17, 'ebike': 1}",0,1,0,1747683068,False,1747683224
7199,10,"{'mechanical': 8, 'ebike': 2}",0,8,0,1747683066,False,1747683224
7202,10,"{'mechanical': 10, 'ebike': 0}",1,16,0,1747683133,False,1747683224
7203,19,"{'mechanical': 19, 'ebike': 0}",2,13,0,1747683092,False,1747683224
7204,4,"{'mechanical': 4, 'ebike': 0}",0,15,0,1747683196,False,1747683224
7205,9,"{'mechanical': 9, 'ebike': 0}",0,6,0,1747683202,False,1747683224
7206,1,"{'mechanical': 0, 'ebike': 1}",1,10,1,1747683071,False,1747683224
7207,40,"{'mechanical': 28, 'ebike': 12}",0,6,0,1747683114,False,1747683224
7208,2,"{'mechanical': 1, 'ebike': 1}",1,12,0,1747683090,False,1747683224
7209,15,"{'mechanical': 9, 'ebike': 6}",0,3,0,1747683112,False,1747683224
7210,11,"{'mechanical': 11, 'ebike': 0}",0,3,0,1747683219,False,1747683224
7211,4,"{'mechanical': 4, 'ebike': 0}",0,10,1,1747683149,False,1747683224
7216,20,"{'mechanical': 18, 'ebike': 2}",1,0,0,1747683157,False,1747683224
7217,13,"{'mechanical': 13, 'ebike': 0}",0,2,0,1747683055,False,1747683224
7220,15,"{'mechanical': 15, 'ebike': 0}",2,1,0,1747683181,False,1747683224
7221,4,"{'mechanical': 2, 'ebike': 2}",0,7,0,1747683086,False,1747683224
7222,23,"{'mechanical': 23, 'ebike': 0}",2,2,0,1747683179,False,1747683224
7223,10,"{'mechanical': 10, 'ebike': 0}",0,2,0,1747683169,False,1747683224
7224,2,"{'mechanical': 2, 'ebike': 0}",0,20,1,1747683219,False,1747683224
7225,10,"{'mechanical': 10, 'ebike': 0}",0,9,0,1747683182,False,1747683224
7226,9,"{'mechanical': 9, 'ebike': 0}",0,9,1,1747683042,False,1747683224
7227,25,"{'mechanical': 24, 'ebike': 1}",1,5,0,1747683202,False,1747683224
7228,7,"{'mechanical': 6, 'ebike': 1}",0,11,0,1747683120,False,1747683224
7229,6,"{'mechanical': 6, 'ebike': 0}",0,6,0,1747683168,False,1747683224
7230,18,"{'mechanical': 17, 'ebike': 1}",0,1,0,1747683075,False,1747683224
7231,4,"{'mechanical': 2, 'ebike': 2}",1,13,0,1747683218,False,1747683224
7232,3,"{'mechanical': 3, 'ebike': 0}",1,12,0,1747683193,False,1747683224
7233,5,"{'mechanical': 5, 'ebike': 0}",0,10,1,1747683100,False,1747683224
7234,5,"{'mechanical': 4, 'ebike': 1}",1,13,0,1747683200,False,1747683224
7235,6,"{'mechanical': 6, 'ebike': 0}",0,10,0,1747683103,False,1747683224
7236,10,"{'mechanical': 10, 'ebike': 0}",0,12,0,1747683115,False,1747683224
7237,3,"{'mechanical': 3, 'ebike': 0}",0,12,0,1747683188,False,1747683224
7238,5,"{'mechanical': 1, 'ebike': 4}",0,11,0,1747683197,False,1747683224
7239,11,"{'mechanical': 10, 'ebike': 1}",2,28,0,1747683215,False,1747683224
7240,24,"{'mechanical': 15, 'ebike': 9}",0,10,0,1747683069,False,1747683224
7241,4,"{'mechanical': 4, 'ebike': 0}",0,8,0,1747683074,False,1747683224
7242,11,"{'mechanical': 11, 'ebike': 0}",0,21,2,1747683104,False,1747683224
7243,6,"{'mechanical': 5, 'ebike': 1}",0,7,1,1747683045,False,1747683224
7244,3,"{'mechanical': 3, 'ebike': 0}",0,13,0,1747683202,False,1747683224
7246,0,"{'mechanical': 0, 'ebike': 0}",2,15,2,1747683201,False,1747683224
7247,10,"{'mechanical': 10, 'ebike': 0}",0,1,0,1747683126,False,1747683224
7248,7,"{'mechanical': 6, 'ebike': 1}",1,12,0,1747683070,False,1747683224
7249,38,"{'mechanical': 1, 'ebike': 37}",3,10,0,1747683154,True,1747683224
7250,13,"{'mechanical': 12, 'ebike': 1}",0,2,1,1747683184,False,1747683224
7252,2,"{'mechanical': 1, 'ebike': 1}",0,16,0,1747683112,False,1747683224
7253,4,"{'mechanical': 2, 'ebike': 2}",0,7,0,1747683208,False,1747683224
7256,0,"{'mechanical': 0, 'ebike': 0}",0,12,0,1747683189,False,1747683224
7257,5,"{'mechanical': 4, 'ebike': 1}",0,13,1,1747683153,False,1747683224
7258,9,"{'mechanical': 9, 'ebike': 0}",0,6,0,1747683217,False,1747683224
7259,13,"{'mechanical': 13, 'ebike': 0}",1,4,0,1747683067,False,1747683224
7260,11,"{'mechanical': 10, 'ebike': 1}",2,2,0,1747683128,False,1747683224
7261,8,"{'mechanical': 7, 'ebike': 1}",1,14,0,1747683124,False,1747683224
7262,1,"{'mechanical': 0, 'ebike': 1}",0,15,0,1747683203,False,1747683224
7264,4,"{'mechanical': 2, 'ebike': 2}",0,15,1,1747683163,False,1747683224
7265,5,"{'mechanical': 1, 'ebike': 4}",0,6,1,1747683181,False,1747683224
7266,9,"{'mechanical': 8, 'ebike': 1}",0,3,0,1747683152,False,1747683224
7267,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683201,False,1747683224
7268,7,"{'mechanical': 7, 'ebike': 0}",0,8,0,1747683117,False,1747683224
7269,8,"{'mechanical': 7, 'ebike': 1}",0,12,0,1747683152,False,1747683224
7270,7,"{'mechanical': 7, 'ebike': 0}",0,13,0,1747683128,False,1747683224
7271,0,"{'mechanical': 0, 'ebike': 0}",1,16,0,1747683162,False,1747683224
7272,0,"{'mechanical': 0, 'ebike': 0}",0,12,0,1747683212,False,1747683224
7273,6,"{'mechanical': 5, 'ebike': 1}",0,14,0,1747683128,False,1747683224
7274,5,"{'mechanical': 5, 'ebike': 0}",0,11,0,1747683140,False,1747683224
7276,2,"{'mechanical': 1, 'ebike': 1}",0,9,0,1747683204,False,1747683224
7277,2,"{'mechanical': 2, 'ebike': 0}",0,18,0,1747683053,False,1747683224
7278,14,"{'mechanical': 14, 'ebike': 0}",0,1,0,1747683172,False,1747683224
7279,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683064,False,1747683224
7280,6,"{'mechanical': 6, 'ebike': 0}",1,13,0,1747683079,False,1747683224
7281,4,"{'mechanical': 4, 'ebike': 0}",0,20,0,1747683103,False,1747683224
7282,14,"{'mechanical': 14, 'ebike': 0}",0,9,0,1747683189,False,1747683224
7283,9,"{'mechanical': 9, 'ebike': 0}",0,10,0,1747683077,False,1747683224
7284,2,"{'mechanical': 2, 'ebike': 0}",0,21,0,1747683167,False,1747683224
7285,15,"{'mechanical': 15, 'ebike': 0}",0,20,1,1747683065,False,1747683224
7286,14,"{'mechanical': 13, 'ebike': 1}",0,4,0,1747683189,False,1747683224
7287,14,"{'mechanical': 14, 'ebike': 0}",0,0,0,1747683205,False,1747683224
7288,17,"{'mechanical': 17, 'ebike': 0}",0,14,0,1747683051,False,1747683224
7289,13,"{'mechanical': 13, 'ebike': 0}",3,5,0,1747683123,False,1747683224
7291,2,"{'mechanical': 2, 'ebike': 0}",1,11,1,1747683159,False,1747683224
7292,4,"{'mechanical': 4, 'ebike': 0}",0,19,0,1747683138,False,1747683224
7296,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683157,False,1747683224
7297,8,"{'mechanical': 8, 'ebike': 0}",0,11,0,1747683100,False,1747683224
7298,9,"{'mechanical': 8, 'ebike': 1}",0,16,0,1747683139,False,1747683224
7299,14,"{'mechanical': 14, 'ebike': 0}",1,0,0,1747683152,False,1747683224
7301,2,"{'mechanical': 0, 'ebike': 2}",0,13,0,1747683215,False,1747683224
7302,1,"{'mechanical': 0, 'ebike': 1}",0,10,0,1747683152,False,1747683224
7303,15,"{'mechanical': 14, 'ebike': 1}",1,2,0,1747683186,False,1747683224
7309,22,"{'mechanical': 21, 'ebike': 1}",0,1,0,1747683141,False,1747683224
7311,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683142,False,1747683224
7312,9,"{'mechanical': 7, 'ebike': 2}",0,2,0,1747683170,False,1747683224
7313,15,"{'mechanical': 15, 'ebike': 0}",0,0,0,1747683204,False,1747683224
7314,13,"{'mechanical': 12, 'ebike': 1}",1,1,0,1747683136,False,1747683224
7315,11,"{'mechanical': 11, 'ebike': 0}",0,0,0,1747683079,False,1747683224
7316,15,"{'mechanical': 15, 'ebike': 0}",0,0,0,1747683153,False,1747683224
7317,19,"{'mechanical': 19, 'ebike': 0}",0,0,0,1747683217,False,1747683224
7318,14,"{'mechanical': 14, 'ebike': 0}",0,1,0,1747683152,False,1747683224
7319,10,"{'mechanical': 10, 'ebike': 0}",1,0,0,1747683041,False,1747683224
7320,12,"{'mechanical': 10, 'ebike': 2}",0,7,0,1747683046,False,1747683224
7321,15,"{'mechanical': 12, 'ebike': 3}",0,4,0,1747683191,False,1747683224
7322,12,"{'mechanical': 12, 'ebike': 0}",1,6,0,1747683101,False,1747683224
7323,11,"{'mechanical': 9, 'ebike': 2}",0,8,0,1747683109,False,1747683224
7324,13,"{'mechanical': 13, 'ebike': 0}",1,9,0,1747683181,False,1747683224
7326,4,"{'mechanical': 2, 'ebike': 2}",0,15,0,1747683196,False,1747683224
7327,2,"{'mechanical': 1, 'ebike': 1}",0,14,0,1747683086,False,1747683224
7329,14,"{'mechanical': 13, 'ebike': 1}",0,5,0,1747683202,False,1747683224
7331,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683162,False,1747683224
7332,6,"{'mechanical': 6, 'ebike': 0}",1,15,0,1747683210,False,1747683224
7333,2,"{'mechanical': 2, 'ebike': 0}",1,14,1,1747683126,False,1747683224
7334,11,"{'mechanical': 11, 'ebike': 0}",0,4,0,1747683129,False,1747683224
7335,4,"{'mechanical': 4, 'ebike': 0}",0,15,0,1747683069,False,1747683224
7336,17,"{'mechanical': 17, 'ebike': 0}",0,2,0,1747683213,False,1747683224
7337,20,"{'mechanical': 20, 'ebike': 0}",0,1,1,1747683131,False,1747683224
7338,14,"{'mechanical': 14, 'ebike': 0}",0,5,0,1747683135,False,1747683224
7339,6,"{'mechanical': 6, 'ebike': 0}",1,7,1,1747683042,False,1747683224
7340,9,"{'mechanical': 9, 'ebike': 0}",0,6,0,1747683100,False,1747683224
7341,15,"{'mechanical': 15, 'ebike': 0}",0,0,0,1747683113,False,1747683224
7342,9,"{'mechanical': 9, 'ebike': 0}",0,0,2,1747683108,False,1747683224
7343,23,"{'mechanical': 23, 'ebike': 0}",0,0,0,1747683077,False,1747683224
7344,40,"{'mechanical': 37, 'ebike': 3}",0,8,0,1747683152,False,1747683224
7345,19,"{'mechanical': 19, 'ebike': 0}",0,11,0,1747683073,False,1747683224
7346,20,"{'mechanical': 18, 'ebike': 2}",0,3,0,1747683080,False,1747683224
7347,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683123,False,1747683224
7348,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1747683145,False,1747683224
7349,0,"{'mechanical': 0, 'ebike': 0}",0,21,1,1747683060,False,1747683224
7350,3,"{'mechanical': 2, 'ebike': 1}",0,20,0,1747683180,False,1747683224
7351,9,"{'mechanical': 6, 'ebike': 3}",1,9,0,1747683059,False,1747683224
7352,3,"{'mechanical': 0, 'ebike': 3}",0,15,1,1747683116,False,1747683224
7353,2,"{'mechanical': 2, 'ebike': 0}",0,17,0,1747683098,False,1747683224
7354,6,"{'mechanical': 6, 'ebike': 0}",1,23,1,1747683176,False,1747683224
7355,2,"{'mechanical': 1, 'ebike': 1}",0,13,0,1747683041,False,1747683224
7356,9,"{'mechanical': 9, 'ebike': 0}",1,21,0,1747683068,False,1747683224
7357,12,"{'mechanical': 10, 'ebike': 2}",1,5,1,1747683088,False,1747683224
7358,3,"{'mechanical': 2, 'ebike': 1}",0,11,3,1747683167,False,1747683224
7359,7,"{'mechanical': 2, 'ebike': 5}",0,15,1,1747683193,False,1747683224
7360,3,"{'mechanical': 1, 'ebike': 2}",0,14,0,1747683092,False,1747683224
7361,7,"{'mechanical': 1, 'ebike': 6}",0,12,0,1747683049,False,1747683224
7362,7,"{'mechanical': 7, 'ebike': 0}",0,12,0,1747683098,False,1747683224
7363,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683152,False,1747683224
7364,18,"{'mechanical': 17, 'ebike': 1}",0,1,0,1747683054,False,1747683224
7365,19,"{'mechanical': 19, 'ebike': 0}",1,3,0,1747683068,False,1747683224
7366,12,"{'mechanical': 12, 'ebike': 0}",0,8,0,1747683065,False,1747683224
7367,15,"{'mechanical': 14, 'ebike': 1}",0,0,0,1747683106,False,1747683224
7368,3,"{'mechanical': 1, 'ebike': 2}",0,3,2,1747683105,False,1747683224
7371,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1747683076,False,1747683224
7373,6,"{'mechanical': 6, 'ebike': 0}",0,8,0,1747683096,False,1747683224
7374,5,"{'mechanical': 5, 'ebike': 0}",0,14,0,1747683073,False,1747683224
7375,5,"{'mechanical': 5, 'ebike': 0}",0,6,0,1747683135,False,1747683224
7376,9,"{'mechanical': 3, 'ebike': 6}",0,10,0,1747683062,False,1747683224
7377,1,"{'mechanical': 0, 'ebike': 1}",0,34,0,1747683194,False,1747683224
7378,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683182,False,1747683224
